-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2023 in LST
Location: Latitude  25.2048   Longitude 55.2708 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 20.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS10M,ALLSKY_SFC_SW_DWN,RH2M
2019,11,27,6,21.23,2.39,0.0,59.47
2019,11,27,7,21.39,2.37,93.2,58.67
2019,11,27,8,22.66,2.46,280.48,53.91
2019,11,27,9,24.28,2.19,465.35,47.47
2019,11,27,10,26.01,2.1,546.47,40.56
2019,11,27,11,26.82,1.73,662.95,36.85
2019,11,27,12,27.39,1.97,667.38,35.16
2019,11,27,13,27.62,2.81,624.38,35.92
2019,11,27,14,27.61,3.67,480.77,37.53
2019,11,27,15,27.38,4.37,291.75,39.3
2019,11,27,16,26.86,4.8,114.62,42.01
2019,11,27,17,25.58,4.31,5.25,47.82
2019,11,27,18,24.69,4.25,0.0,53.19
2019,11,27,19,24.34,4.09,0.0,55.57
2019,11,27,20,24.03,3.9,0.0,56.48
2019,11,27,21,23.65,3.69,0.0,56.63
2019,11,27,22,23.16,3.55,0.0,56.34
2019,11,27,23,22.61,3.51,0.0,55.88
2019,11,28,0,22.07,3.5,0.0,55.36
2019,11,28,1,21.59,3.44,0.0,54.81
2019,11,28,2,21.2,3.39,0.0,54.79
2019,11,28,3,20.87,3.4,0.0,55.86
2019,11,28,4,20.57,3.46,0.0,57.8
2019,11,28,5,20.31,3.52,0.0,60.2
2019,11,28,6,20.11,3.64,0.0,62.92
2019,11,28,7,20.53,3.7,92.97,64.22
2019,11,28,8,22.13,4.23,279.95,61.39
2019,11,28,9,24.02,4.21,459.12,57.52
2019,11,28,10,25.73,3.69,596.9,51.38
2019,11,28,11,26.85,2.85,682.65,45.73
2019,11,28,12,27.68,2.26,678.03,41.94
2019,11,28,13,28.13,2.14,638.58,39.84
2019,11,28,14,28.2,2.67,490.23,40.07
2019,11,28,15,27.95,3.49,319.48,41.89
2019,11,28,16,27.29,4.34,127.57,45.5
2019,11,28,17,25.71,4.56,6.15,53.67
2019,11,28,18,24.76,4.83,0.0,60.63
2019,11,28,19,24.41,4.38,0.0,62.74
2019,11,28,20,24.13,3.75,0.0,62.54
2019,11,28,21,23.85,3.32,0.0,61.91
2019,11,28,22,23.5,2.93,0.0,61.71
2019,11,28,23,23.12,2.65,0.0,61.93
2019,11,29,0,22.77,2.44,0.0,62.2
2019,11,29,1,22.58,2.14,0.0,61.86
2019,11,29,2,22.5,1.8,0.0,61.11
2019,11,29,3,22.43,1.55,0.0,60.5
2019,11,29,4,22.32,1.46,0.0,60.39
2019,11,29,5,22.17,1.49,0.0,60.79
2019,11,29,6,22.0,1.59,0.0,61.52
2019,11,29,7,22.03,1.63,98.2,62.22
2019,11,29,8,22.97,1.68,294.25,59.77
2019,11,29,9,24.35,1.51,481.52,55.02
2019,11,29,10,26.03,1.26,479.23,47.24
2019,11,29,11,26.78,1.61,651.85,44.34
2019,11,29,12,27.22,2.42,647.95,44.02
2019,11,29,13,27.33,3.13,598.42,44.9
2019,11,29,14,27.17,3.63,474.67,46.37
2019,11,29,15,26.81,3.87,306.83,48.44
2019,11,29,16,26.23,3.84,120.32,51.21
2019,11,29,17,25.11,3.14,5.8,56.3
2019,11,29,18,24.3,2.94,0.0,60.6
2019,11,29,19,24.0,2.8,0.0,61.62
2019,11,29,20,23.84,2.57,0.0,61.2
2019,11,29,21,23.75,2.32,0.0,60.16
2019,11,29,22,23.75,2.09,0.0,58.89
2019,11,29,23,23.79,1.9,0.0,57.63
2019,11,30,0,23.85,1.74,0.0,56.59
2019,11,30,1,23.87,1.58,0.0,56.14
2019,11,30,2,23.8,1.39,0.0,56.54
2019,11,30,3,23.64,1.15,0.0,57.48
2019,11,30,4,23.42,0.86,0.0,58.87
2019,11,30,5,23.14,0.6,0.0,60.92
2019,11,30,6,22.79,0.42,0.0,63.3
2019,11,30,7,22.57,0.57,78.22,65.65
2019,11,30,8,23.24,0.85,246.65,64.65
2019,11,30,9,24.62,1.18,416.1,60.93
2019,11,30,10,25.98,2.36,556.15,57.91
2019,11,30,11,26.59,3.16,616.35,56.93
2019,11,30,12,26.97,3.84,642.95,56.2
2019,11,30,13,27.12,4.28,577.5,55.57
2019,11,30,14,27.11,4.36,472.7,55.22
2019,11,30,15,26.89,4.24,298.58,56.34
2019,11,30,16,26.47,4.04,113.93,58.59
2019,11,30,17,25.49,3.3,5.35,63.68
2019,11,30,18,24.78,3.2,0.0,68.06
2019,11,30,19,24.54,3.18,0.0,69.96
2019,11,30,20,24.37,3.01,0.0,70.84
2019,11,30,21,24.28,2.81,0.0,70.58
2019,11,30,22,24.27,2.65,0.0,69.98
2019,11,30,23,24.22,2.57,0.0,69.96
2019,12,1,0,24.15,2.54,0.0,70.45
2019,12,1,1,24.08,2.41,0.0,71.01
2019,12,1,2,24.06,2.12,0.0,71.3
2019,12,1,3,24.04,1.66,0.0,71.28
2019,12,1,4,23.92,1.1,0.0,71.53
2019,12,1,5,23.68,0.65,0.0,72.48
2019,12,1,6,23.3,0.59,0.0,74.52
2019,12,1,7,23.01,0.88,76.62,76.4
2019,12,1,8,23.84,1.22,257.7,72.76
2019,12,1,9,25.15,0.53,440.05,65.24
2019,12,1,10,26.18,0.45,575.75,58.01
2019,12,1,11,26.89,0.68,639.75,52.97
2019,12,1,12,27.36,0.96,642.35,50.06
2019,12,1,13,27.58,1.42,568.08,48.58
2019,12,1,14,27.6,1.91,464.1,47.97
2019,12,1,15,27.39,2.43,298.25,48.72
2019,12,1,16,26.9,3.03,114.62,51.32
2019,12,1,17,25.76,3.27,5.45,57.91
2019,12,1,18,24.91,3.55,0.0,64.82
2019,12,1,19,24.56,3.31,0.0,67.22
2019,12,1,20,24.31,2.85,0.0,66.46
2019,12,1,21,24.16,2.38,0.0,64.29
2019,12,1,22,24.15,1.93,0.0,61.07
2019,12,1,23,24.04,1.7,0.0,58.88
2019,12,2,0,23.67,1.78,0.0,58.59
2019,12,2,1,23.08,1.93,0.0,59.79
2019,12,2,2,22.45,2.05,0.0,61.7
2019,12,2,3,21.82,2.32,0.0,64.05
2019,12,2,4,21.2,2.75,0.0,66.79
2019,12,2,5,20.67,3.17,0.0,69.48
2019,12,2,6,20.28,3.51,0.0,71.4
2019,12,2,7,20.5,3.89,79.55,70.61
2019,12,2,8,21.53,4.36,263.12,65.8
2019,12,2,9,23.17,3.52,440.25,56.91
2019,12,2,10,25.18,2.28,577.97,45.65
2019,12,2,11,26.09,1.28,619.2,39.83
2019,12,2,12,26.75,0.91,650.62,36.12
2019,12,2,13,27.08,1.36,582.42,35.48
2019,12,2,14,27.12,1.88,492.65,36.5
2019,12,2,15,26.89,2.33,315.23,38.76
2019,12,2,16,26.36,2.72,121.6,42.1
2019,12,2,17,24.96,2.85,5.4,48.96
2019,12,2,18,24.01,3.11,0.0,56.0
2019,12,2,19,23.63,3.08,0.0,59.86
2019,12,2,20,23.4,2.96,0.0,61.67
2019,12,2,21,23.22,2.77,0.0,62.07
2019,12,2,22,23.08,2.51,0.0,61.44
2019,12,2,23,22.94,2.33,0.0,60.67
2019,12,3,0,22.74,2.44,0.0,60.92
2019,12,3,1,22.5,2.63,0.0,61.74
2019,12,3,2,22.21,2.74,0.0,62.77
2019,12,3,3,21.96,2.77,0.0,63.5
2019,12,3,4,21.8,2.73,0.0,63.64
2019,12,3,5,21.71,2.69,0.0,63.58
2019,12,3,6,21.6,2.72,0.0,63.6
2019,12,3,7,21.74,2.68,68.43,62.85
2019,12,3,8,22.92,2.85,232.0,58.46
2019,12,3,9,24.31,2.31,398.52,52.92
2019,12,3,10,25.91,1.19,501.33,45.64
2019,12,3,11,26.58,0.98,571.78,42.49
2019,12,3,12,27.02,2.0,588.75,41.78
2019,12,3,13,27.15,2.91,500.67,43.04
2019,12,3,14,26.97,3.49,396.17,44.87
2019,12,3,15,26.57,3.81,248.75,47.18
2019,12,3,16,25.96,3.91,95.78,50.12
2019,12,3,17,24.84,3.44,4.97,55.74
2019,12,3,18,24.09,3.46,0.0,60.8
2019,12,3,19,23.77,3.33,0.0,62.62
2019,12,3,20,23.48,2.99,0.0,63.3
2019,12,3,21,23.28,2.53,0.0,63.23
2019,12,3,22,23.15,2.13,0.0,62.87
2019,12,3,23,23.0,1.9,0.0,63.08
2019,12,4,0,22.73,1.88,0.0,64.27
2019,12,4,1,22.36,1.98,0.0,66.38
2019,12,4,2,21.98,2.01,0.0,68.41
2019,12,4,3,21.64,1.97,0.0,70.1
2019,12,4,4,21.38,1.96,0.0,71.44
2019,12,4,5,21.16,1.98,0.0,72.45
2019,12,4,6,20.98,2.02,0.0,73.12
2019,12,4,7,21.16,1.88,63.7,72.24
2019,12,4,8,22.32,1.94,228.4,67.1
2019,12,4,9,23.66,1.15,393.62,61.23
2019,12,4,10,24.94,0.34,512.58,54.3
2019,12,4,11,25.64,0.87,570.2,50.59
2019,12,4,12,26.16,1.93,513.42,48.72
2019,12,4,13,26.44,2.9,422.55,48.81
2019,12,4,14,26.52,3.71,374.38,50.0
2019,12,4,15,26.35,4.34,240.55,52.47
2019,12,4,16,25.85,4.7,94.5,56.81
2019,12,4,17,24.86,4.22,4.8,63.77
2019,12,4,18,24.16,4.01,0.0,69.37
2019,12,4,19,23.86,3.89,0.0,71.54
2019,12,4,20,23.61,3.73,0.0,72.43
2019,12,4,21,23.43,3.59,0.0,72.71
2019,12,4,22,23.3,3.49,0.0,72.49
2019,12,4,23,23.21,3.48,0.0,71.95
2019,12,5,0,23.13,3.48,0.0,71.36
2019,12,5,1,23.05,3.45,0.0,71.31
2019,12,5,2,22.93,3.4,0.0,71.55
2019,12,5,3,22.82,3.26,0.0,71.59
2019,12,5,4,22.72,3.02,0.0,71.47
2019,12,5,5,22.69,2.67,0.0,70.99
2019,12,5,6,22.7,2.29,0.0,70.48
2019,12,5,7,22.89,2.02,56.3,69.36
2019,12,5,8,24.02,2.04,208.12,64.44
2019,12,5,9,24.89,2.09,360.4,59.76
2019,12,5,10,25.42,2.15,476.42,56.56
2019,12,5,11,25.81,2.5,614.33,53.73
2019,12,5,12,26.05,3.0,629.92,51.78
2019,12,5,13,26.12,3.47,551.85,51.15
2019,12,5,14,26.04,3.82,447.33,51.47
2019,12,5,15,25.75,3.91,288.05,52.45
2019,12,5,16,25.26,3.88,112.12,54.21
2019,12,5,17,24.31,3.44,5.53,58.56
2019,12,5,18,23.56,3.37,0.0,62.73
2019,12,5,19,23.22,3.15,0.0,63.9
2019,12,5,20,22.95,2.84,0.0,63.75
2019,12,5,21,22.78,2.55,0.0,63.24
2019,12,5,22,22.69,2.37,0.0,62.75
2019,12,5,23,22.65,2.3,0.0,62.42
2019,12,6,0,22.62,2.33,0.0,62.29
2019,12,6,1,22.53,2.41,0.0,62.98
2019,12,6,2,22.4,2.44,0.0,64.07
2019,12,6,3,22.27,2.42,0.0,65.12
2019,12,6,4,22.12,2.38,0.0,66.21
2019,12,6,5,21.97,2.32,0.0,67.22
2019,12,6,6,21.81,2.23,0.0,68.22
2019,12,6,7,21.91,2.14,64.62,67.96
2019,12,6,8,23.13,2.45,237.65,63.19
2019,12,6,9,24.72,2.96,413.95,56.09
2019,12,6,10,25.94,3.04,553.9,50.99
2019,12,6,11,26.81,2.58,623.15,46.7
2019,12,6,12,27.45,2.18,594.0,43.17
2019,12,6,13,27.8,2.47,574.95,41.74
2019,12,6,14,27.89,3.29,433.42,42.44
2019,12,6,15,27.74,4.19,279.42,44.14
2019,12,6,16,27.26,4.95,109.72,47.09
2019,12,6,17,25.93,4.8,5.55,53.43
2019,12,6,18,25.11,5.24,0.0,58.34
2019,12,6,19,24.72,5.64,0.0,60.56
2019,12,6,20,24.2,5.84,0.0,62.54
2019,12,6,21,23.43,5.82,0.0,65.39
2019,12,6,22,22.78,5.68,0.0,67.54
2019,12,6,23,22.29,5.46,0.0,69.19
2019,12,7,0,21.9,5.25,0.0,70.59
2019,12,7,1,21.53,5.1,0.0,72.19
2019,12,7,2,21.14,5.02,0.0,74.31
2019,12,7,3,20.78,4.97,0.0,76.56
2019,12,7,4,20.47,4.93,0.0,78.7
2019,12,7,5,20.22,4.95,0.0,80.63
2019,12,7,6,20.01,5.06,0.0,82.35
2019,12,7,7,20.31,5.51,57.33,80.89
2019,12,7,8,21.5,6.05,206.38,74.13
2019,12,7,9,23.5,5.74,359.2,61.48
2019,12,7,10,25.7,5.01,478.2,48.57
2019,12,7,11,27.0,4.3,551.33,40.56
2019,12,7,12,27.52,4.07,528.42,37.29
2019,12,7,13,27.6,4.03,376.1,37.13
2019,12,7,14,27.41,4.2,269.27,38.59
2019,12,7,15,27.0,4.44,180.4,40.98
2019,12,7,16,26.21,4.47,64.75,44.98
2019,12,7,17,25.24,4.39,3.45,50.37
2019,12,7,18,24.51,5.18,0.0,55.31
2019,12,7,19,23.9,5.72,0.0,59.57
2019,12,7,20,23.43,5.29,0.0,62.53
2019,12,7,21,23.03,4.35,0.0,64.62
2019,12,7,22,22.76,3.51,0.0,65.6
2019,12,7,23,22.65,2.93,0.0,65.72
2019,12,8,0,22.62,2.56,0.0,65.82
2019,12,8,1,22.49,2.36,0.0,67.22
2019,12,8,2,22.28,2.28,0.0,69.51
2019,12,8,3,22.09,2.34,0.0,71.88
2019,12,8,4,21.81,2.37,0.0,74.85
2019,12,8,5,21.65,2.25,0.0,77.04
2019,12,8,6,21.65,1.96,0.0,77.97
2019,12,8,7,21.97,1.71,35.42,77.53
2019,12,8,8,22.96,1.64,151.55,73.65
2019,12,8,9,24.41,0.48,286.83,64.61
2019,12,8,10,25.63,1.09,447.85,58.11
2019,12,8,11,26.29,2.11,512.4,56.13
2019,12,8,12,26.59,2.88,608.53,55.79
2019,12,8,13,26.71,3.28,580.35,54.9
2019,12,8,14,26.69,3.33,437.7,53.66
2019,12,8,15,26.52,3.25,255.18,52.75
2019,12,8,16,26.1,3.17,96.75,52.94
2019,12,8,17,24.86,2.98,4.9,56.89
2019,12,8,18,24.06,3.34,0.0,59.82
2019,12,8,19,23.74,3.64,0.0,60.62
2019,12,8,20,23.5,3.93,0.0,60.47
2019,12,8,21,23.26,4.35,0.0,60.21
2019,12,8,22,22.94,4.75,0.0,61.95
2019,12,8,23,22.52,4.97,0.0,66.47
2019,12,9,0,22.06,5.06,0.0,72.99
2019,12,9,1,21.66,4.98,0.0,79.31
2019,12,9,2,21.39,4.73,0.0,83.09
2019,12,9,3,21.2,4.5,0.0,85.27
2019,12,9,4,21.07,4.3,0.0,86.3
2019,12,9,5,20.97,4.14,0.0,86.93
2019,12,9,6,20.88,4.05,0.0,87.4
2019,12,9,7,21.26,4.2,42.47,85.18
2019,12,9,8,22.37,4.63,162.57,79.15
2019,12,9,9,24.06,4.2,298.52,70.63
2019,12,9,10,26.04,4.01,404.9,61.09
2019,12,9,11,27.14,3.81,497.48,56.38
2019,12,9,12,27.86,3.66,545.67,53.79
2019,12,9,13,28.13,3.39,523.85,53.41
2019,12,9,14,28.06,2.93,438.8,53.98
2019,12,9,15,27.69,2.62,269.02,55.93
2019,12,9,16,27.05,2.26,102.4,59.29
2019,12,9,17,25.85,2.39,5.35,65.83
2019,12,9,18,24.94,3.03,0.0,72.27
2019,12,9,19,24.28,3.39,0.0,76.75
2019,12,9,20,23.96,3.59,0.0,78.68
2019,12,9,21,23.74,3.73,0.0,79.57
2019,12,9,22,23.58,3.79,0.0,79.45
2019,12,9,23,23.45,3.89,0.0,78.51
2019,12,10,0,23.34,3.96,0.0,77.15
2019,12,10,1,23.19,3.9,0.0,76.66
2019,12,10,2,22.96,3.71,0.0,77.11
2019,12,10,3,22.7,3.51,0.0,77.99
2019,12,10,4,22.48,3.52,0.0,78.93
2019,12,10,5,22.3,3.79,0.0,80.23
2019,12,10,6,22.17,4.15,0.0,81.38
2019,12,10,7,22.42,4.64,31.08,80.6
2019,12,10,8,23.42,5.12,112.47,76.12
2019,12,10,9,25.13,4.24,195.82,68.12
2019,12,10,10,26.8,3.45,165.7,59.75
2019,12,10,11,27.65,3.04,279.42,55.94
2019,12,10,12,28.03,2.85,243.35,54.82
2019,12,10,13,28.07,2.62,201.73,53.91
2019,12,10,14,27.88,2.3,162.4,53.37
2019,12,10,15,27.43,2.15,109.47,55.08
2019,12,10,16,26.78,1.91,44.0,58.34
2019,12,10,17,25.72,2.22,2.97,64.29
2019,12,10,18,24.92,2.89,0.0,69.96
2019,12,10,19,24.45,3.28,0.0,72.91
2019,12,10,20,24.26,3.62,0.0,73.45
2019,12,10,21,24.1,3.95,0.0,73.72
2019,12,10,22,23.87,4.09,0.0,74.08
2019,12,10,23,23.54,4.13,0.0,74.76
2019,12,11,0,23.22,3.88,0.0,75.3
2019,12,11,1,23.16,3.15,0.0,74.61
2019,12,11,2,23.23,2.22,0.0,73.3
2019,12,11,3,23.0,1.62,0.0,73.88
2019,12,11,4,22.82,1.25,0.0,74.93
2019,12,11,5,22.72,1.1,0.0,75.99
2019,12,11,6,22.58,1.11,0.0,77.27
2019,12,11,7,22.5,1.27,38.42,77.85
2019,12,11,8,22.64,1.45,164.32,76.63
2019,12,11,9,23.38,0.9,307.17,72.35
2019,12,11,10,24.14,0.28,442.35,69.22
2019,12,11,11,24.67,0.95,518.33,67.28
2019,12,11,12,25.0,1.77,590.8,66.16
2019,12,11,13,25.36,2.59,481.9,65.1
2019,12,11,14,25.59,3.35,366.48,64.8
2019,12,11,15,25.46,3.86,233.57,66.51
2019,12,11,16,25.07,4.18,97.12,69.56
2019,12,11,17,24.29,4.11,5.78,75.3
2019,12,11,18,23.75,4.13,0.0,80.53
2019,12,11,19,23.55,4.13,0.0,82.91
2019,12,11,20,23.41,4.14,0.0,83.86
2019,12,11,21,23.28,4.19,0.0,84.3
2019,12,11,22,23.17,4.38,0.0,84.25
2019,12,11,23,23.06,4.53,0.0,83.72
2019,12,12,0,22.92,4.69,0.0,82.88
2019,12,12,1,22.77,4.96,0.0,82.14
2019,12,12,2,22.81,5.17,0.0,80.61
2019,12,12,3,22.94,5.53,0.0,78.14
2019,12,12,4,22.95,6.01,0.0,76.23
2019,12,12,5,22.86,6.36,0.0,74.61
2019,12,12,6,22.67,6.37,0.0,73.47
2019,12,12,7,22.77,6.26,53.55,71.9
2019,12,12,8,23.97,6.89,223.35,65.72
2019,12,12,9,24.65,6.85,393.52,61.05
2019,12,12,10,25.12,6.58,524.35,57.79
2019,12,12,11,25.44,6.54,614.08,55.39
2019,12,12,12,25.61,6.57,598.05,53.52
2019,12,12,13,25.63,6.6,571.62,52.25
2019,12,12,14,25.46,6.48,416.83,51.97
2019,12,12,15,25.11,6.2,274.8,52.55
2019,12,12,16,24.59,5.72,110.85,54.01
2019,12,12,17,23.56,4.33,6.07,57.48
2019,12,12,18,22.79,3.55,0.0,59.9
2019,12,12,19,22.54,3.08,0.0,59.56
2019,12,12,20,22.44,2.68,0.0,58.05
2019,12,12,21,22.49,2.27,0.0,55.94
2019,12,12,22,22.64,1.79,0.0,53.44
2019,12,12,23,22.81,1.23,0.0,51.36
2019,12,13,0,22.87,0.52,0.0,50.0
2019,12,13,1,22.62,0.63,0.0,51.21
2019,12,13,2,21.91,1.57,0.0,55.9
2019,12,13,3,20.91,2.41,0.0,62.41
2019,12,13,4,20.1,2.88,0.0,67.87
2019,12,13,5,19.58,3.24,0.0,72.25
2019,12,13,6,19.22,3.25,0.0,75.29
2019,12,13,7,19.39,3.7,46.17,76.39
2019,12,13,8,20.54,4.42,190.07,71.73
2019,12,13,9,22.15,3.54,346.15,62.02
2019,12,13,10,23.78,2.61,475.67,51.74
2019,12,13,11,24.5,1.45,533.08,45.94
2019,12,13,12,25.04,0.24,451.73,41.87
2019,12,13,13,25.43,1.47,441.0,40.28
2019,12,13,14,25.24,2.42,307.7,43.06
2019,12,13,15,25.02,2.16,183.75,45.08
2019,12,13,16,24.8,1.16,69.47,44.73
2019,12,13,17,24.3,0.89,4.35,46.52
2019,12,13,18,23.8,2.31,0.0,52.42
2019,12,13,19,23.58,3.04,0.0,58.86
2019,12,13,20,23.21,2.64,0.0,63.42
2019,12,13,21,23.15,2.35,0.0,64.34
2019,12,13,22,22.92,2.11,0.0,65.52
2019,12,13,23,22.72,1.65,0.0,65.84
2019,12,14,0,22.81,0.83,0.0,64.24
2019,12,14,1,22.74,0.15,0.0,63.69
2019,12,14,2,22.54,0.55,0.0,64.47
2019,12,14,3,22.26,1.09,0.0,66.01
2019,12,14,4,21.96,1.48,0.0,67.42
2019,12,14,5,21.86,1.49,0.0,67.7
2019,12,14,6,21.93,1.36,0.0,67.28
2019,12,14,7,22.17,0.74,44.47,65.94
2019,12,14,8,22.52,0.37,203.85,64.61
2019,12,14,9,22.94,1.56,376.52,64.17
2019,12,14,10,23.59,2.4,516.7,61.36
2019,12,14,11,23.95,2.82,605.1,58.66
2019,12,14,12,24.07,3.11,616.35,57.4
2019,12,14,13,24.44,3.08,545.33,55.68
2019,12,14,14,25.03,2.99,443.8,53.52
2019,12,14,15,25.5,2.97,285.92,52.66
2019,12,14,16,25.54,2.74,113.55,52.92
2019,12,14,17,24.76,2.26,6.32,56.02
2019,12,14,18,24.73,1.95,0.0,56.2
2019,12,14,19,24.66,1.79,0.0,57.04
2019,12,14,20,24.53,1.54,0.0,57.99
2019,12,14,21,24.39,1.23,0.0,58.7
2019,12,14,22,24.28,0.77,0.0,58.92
2019,12,14,23,24.01,0.13,0.0,59.25
2019,12,15,0,23.6,0.68,0.0,59.7
2019,12,15,1,23.07,1.31,0.0,61.34
2019,12,15,2,22.58,1.77,0.0,62.82
2019,12,15,3,22.12,2.2,0.0,64.36
2019,12,15,4,21.87,2.51,0.0,65.28
2019,12,15,5,21.76,2.67,0.0,65.62
2019,12,15,6,21.64,2.83,0.0,66.01
2019,12,15,7,21.85,3.3,32.45,65.75
2019,12,15,8,23.0,4.63,126.03,61.67
2019,12,15,9,24.21,5.02,231.55,57.51
2019,12,15,10,26.11,5.27,294.77,50.74
2019,12,15,11,27.38,5.12,304.0,45.99
2019,12,15,12,28.34,4.49,218.07,43.31
2019,12,15,13,28.76,2.4,235.55,44.59
2019,12,15,14,28.54,2.49,203.48,44.66
2019,12,15,15,27.12,7.07,128.95,50.28
2019,12,15,16,25.08,9.15,56.33,62.49
2019,12,15,17,23.52,8.97,4.6,72.07
2019,12,15,18,22.92,8.17,0.0,75.06
2019,12,15,19,22.85,7.99,0.0,74.86
2019,12,15,20,22.74,8.37,0.0,76.32
2019,12,15,21,22.45,7.32,0.0,77.44
2019,12,15,22,22.45,6.21,0.0,76.22
2019,12,15,23,22.41,5.03,0.0,75.45
2019,12,16,0,22.32,3.25,0.0,74.77
2019,12,16,1,22.55,2.91,0.0,73.79
2019,12,16,2,22.7,3.02,0.0,73.06
2019,12,16,3,22.69,3.17,0.0,72.93
2019,12,16,4,22.52,3.25,0.0,73.21
2019,12,16,5,22.31,3.5,0.0,73.78
2019,12,16,6,22.15,3.86,0.0,74.37
2019,12,16,7,22.27,4.04,25.1,74.38
2019,12,16,8,23.35,4.18,106.5,70.34
2019,12,16,9,24.97,3.45,179.3,61.8
2019,12,16,10,26.21,3.3,264.38,55.82
2019,12,16,11,26.94,3.51,345.83,52.92
2019,12,16,12,27.52,3.35,286.12,50.91
2019,12,16,13,27.87,2.75,301.3,50.08
2019,12,16,14,27.95,1.91,308.12,50.67
2019,12,16,15,27.53,2.75,198.48,53.11
2019,12,16,16,26.79,4.28,78.5,57.52
2019,12,16,17,25.63,4.96,5.05,64.2
2019,12,16,18,24.88,5.04,0.0,69.45
2019,12,16,19,24.56,5.0,0.0,71.08
2019,12,16,20,24.34,5.32,0.0,71.2
2019,12,16,21,24.07,5.75,0.0,71.72
2019,12,16,22,23.86,6.29,0.0,72.73
2019,12,16,23,23.6,6.55,0.0,74.45
2019,12,17,0,23.32,6.4,0.0,76.76
2019,12,17,1,23.19,6.39,0.0,78.38
2019,12,17,2,23.17,6.61,0.0,79.02
2019,12,17,3,23.09,6.78,0.0,79.24
2019,12,17,4,22.94,6.73,0.0,78.23
2019,12,17,5,22.81,7.09,0.0,75.27
2019,12,17,6,22.63,7.89,0.0,72.26
2019,12,17,7,22.52,8.19,31.98,70.74
2019,12,17,8,22.98,8.57,148.18,69.23
2019,12,17,9,23.82,9.16,267.2,66.59
2019,12,17,10,24.78,9.04,381.58,61.53
2019,12,17,11,25.64,8.69,432.8,57.06
2019,12,17,12,26.35,8.19,478.52,54.07
2019,12,17,13,26.8,7.48,419.92,52.53
2019,12,17,14,27.14,6.4,315.15,51.6
2019,12,17,15,27.27,5.09,197.9,51.77
2019,12,17,16,27.08,3.69,80.35,54.09
2019,12,17,17,25.97,2.47,4.9,59.44
2019,12,17,18,25.5,2.26,0.0,61.79
2019,12,17,19,25.32,2.15,0.0,62.0
2019,12,17,20,25.17,1.88,0.0,60.68
2019,12,17,21,24.88,1.39,0.0,58.48
2019,12,17,22,24.43,0.66,0.0,60.5
2019,12,17,23,23.94,1.04,0.0,65.22
2019,12,18,0,23.48,2.18,0.0,69.54
2019,12,18,1,23.05,2.98,0.0,72.55
2019,12,18,2,22.82,3.18,0.0,73.72
2019,12,18,3,22.56,3.16,0.0,74.16
2019,12,18,4,22.45,3.34,0.0,73.35
2019,12,18,5,22.44,4.4,0.0,72.06
2019,12,18,6,22.28,6.0,0.0,72.09
2019,12,18,7,22.06,7.25,34.38,73.12
2019,12,18,8,22.57,7.83,154.55,71.29
2019,12,18,9,23.92,7.89,280.08,66.78
2019,12,18,10,25.17,7.42,378.17,63.38
2019,12,18,11,25.8,6.42,448.7,63.33
2019,12,18,12,25.86,5.68,326.3,65.66
2019,12,18,13,25.55,5.79,200.2,68.05
2019,12,18,14,25.23,6.11,223.27,68.69
2019,12,18,15,24.96,6.23,132.02,67.58
2019,12,18,16,24.6,6.12,49.03,66.17
2019,12,18,17,24.32,5.35,3.97,64.31
2019,12,18,18,24.19,4.62,0.0,62.93
2019,12,18,19,24.02,4.45,0.0,62.9
2019,12,18,20,23.88,4.86,0.0,64.05
2019,12,18,21,23.74,5.6,0.0,66.08
2019,12,18,22,23.54,6.2,0.0,68.08
2019,12,18,23,23.19,6.53,0.0,70.99
2019,12,19,0,22.96,6.96,0.0,73.48
2019,12,19,1,22.78,7.14,0.0,75.1
2019,12,19,2,22.41,6.7,0.0,77.28
2019,12,19,3,22.09,6.07,0.0,79.29
2019,12,19,4,21.95,5.98,0.0,79.88
2019,12,19,5,21.75,5.86,0.0,79.62
2019,12,19,6,21.71,4.81,0.0,77.81
2019,12,19,7,21.92,3.51,35.33,74.08
2019,12,19,8,22.84,3.26,172.9,67.14
2019,12,19,9,23.92,3.51,308.55,61.17
2019,12,19,10,24.92,4.32,447.98,57.13
2019,12,19,11,25.55,5.01,488.4,55.57
2019,12,19,12,25.79,5.83,588.45,55.41
2019,12,19,13,25.65,6.5,523.6,55.29
2019,12,19,14,25.21,6.85,412.05,55.33
2019,12,19,15,24.58,7.1,268.52,55.58
2019,12,19,16,23.86,7.24,110.03,56.1
2019,12,19,17,23.22,6.82,7.15,56.64
2019,12,19,18,22.69,6.04,0.0,57.7
2019,12,19,19,22.28,5.78,0.0,59.66
2019,12,19,20,21.99,5.66,0.0,61.53
2019,12,19,21,21.77,5.48,0.0,62.99
